"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38821382",60.1279167282075,-0.483747933233001,0.200674196023682,-2.41061353586244,0.0159257136545503,0.02961671178361
"PGD38821384",80.3569655822907,0.099411746268125,0.13614307462265,0.73020053751295,0.465267614053139,0.553740195248529
"PGD38821390",59.178781054297,0.0690858170203026,0.183578637455295,0.376328193617444,0.706672921775301,0.770788511604195
"PGD38821394",46.4103674347579,-0.407309379099158,0.167473533220668,-2.43208208047104,0.0150123048603852,0.0281320874726128
"PGD38821396",61.5218604412788,0.0292820926617361,0.167570487533946,0.174744927299947,0.861280063985438,0.895894156391472
"PGD38821398",48.3967256932855,0.17089037567241,0.170826835221961,1.00037195824863,0.317130535326449,0.407408570930328
"PGD38821400",213.698929543131,-0.573897988597776,0.156138725599106,-3.67556470309158,0.000237323881119342,0.000612089728561022
"PGD38821402",206.82838512389,-0.190185079959849,0.166670791784656,-1.14108223716591,0.253835702369254,0.339064083310479
"PGD38821404",42.9521761268754,1.02109124889376,0.173969300216289,5.86937607741297,4.37438169268788e-09,1.7723093414205e-08
"PGD38821406",51.0003662243382,-1.45889564332932,0.167256380504363,-8.72251114683941,2.72098883718636e-18,1.87948993463422e-17
"PGD38821410",43.5866852227474,-1.47223283052284,0.214672051684871,-6.85805543370878,6.9804174518186e-12,3.4126485320002e-11
"PGD38821412",277.232850829213,1.15272484873677,0.184688038432289,6.24146998647875,4.3347762232072e-10,1.90730153821117e-09
"PGD38821414",181.372433115173,-0.776311898327062,0.179819877930982,-4.31716397129924,1.58046751923644e-05,4.65777433666465e-05
"PGD38821416",38.0062759033233,-0.470961360682484,0.197269439731739,-2.3874015221158,0.0169679479950595,0.0314221259167768
"PGD38821418",115.375982717675,-0.536334691727607,0.156183537135084,-3.43400272247471,0.000594738222575204,0.00145542167927191
"PGD38821420",8.33862793487225,-0.352714029619633,0.459253574309354,-0.768015861716613,0.442477761465714,0.532668167017549
"PGD38821422",47.3039847259491,-0.990825872946938,0.199173130190073,-4.97469649646709,6.53499460739076e-07,2.25168177545179e-06
"PGD38821424",58.8027333368499,0.259529310405088,0.16452156179938,1.57747900984287,0.114685348141141,0.17484945662544
"PGD38821426",33.2415542285481,1.14419585132245,0.227737634546244,5.02418431456094,5.05576658529172e-07,1.75160417128217e-06
"PGD38821428",98.4361028245368,1.44684825546518,0.151269819578604,9.56468553671647,1.12543086277143e-21,8.82690872761904e-21
"PGD38821444",69.7464666615718,0.44548308007948,0.148486661230138,3.00015554521109,0.00269841767929877,0.00593948863877669
"PGD38821446",16.9200454249716,0.158478957436467,0.26787684483628,0.591611259022127,0.554110932684045,0.637408654590797
