"","citrate_1","citrate_2","citrate_3","citrate_4","citrate_5","citrate_6","ferulic_acid_1","ferulic_acid_2","ferulic_acid_3","ferulic_acid_4","ferulic_acid_5","ferulic_acid_6","glucose_1","glucose_2","glucose_3","glucose_4","glucose_5","glucose_6","serine_1","serine_2","serine_3","serine_4","serine_5"
"PGD38826950",0.442905218121867,0.190834716415048,0.676868907184266,0.435750167861326,0.73221130476239,0.862181237891955,-0.0228920298847549,0.244674283700507,0.0221377060014703,0.293793638022545,0.434678111191827,0.703576718317475,0.244335570177379,0.865441542550274,0.214002089641992,0.208535805277884,0.224507588500376,0.214019752460111,1.00013776941453,0.545607119501377,0.222217556105711,0.414283915230899,0.404456070705491
"PGD38826952",1.27524536973711,1.56534529335983,1.11669884496702,0.880816376430161,1.30292735308944,0.94012231527231,1.16605656828653,0.945445798343552,0.525675916846385,1.0163091927857,0.65671946024664,1.20348312268332,0.456786575982828,0.907136103511113,1.12386888024622,1.1143217636377,1.14108631021568,1.42981198911532,1.44957903491812,1.01264006426924,1.58733611084795,0.928675446555193,1.41791639027675
"PGD38826954",2.45203705345847,2.41817666817406,2.89582216477526,2.84032306012291,2.57571202296874,2.61369121016825,3.30189845861907,2.6585097210961,2.57614416804648,3.08867552774147,3.50261242554033,3.45700938050562,2.86305363952333,2.6976889986228,2.93100741580041,2.48302666873357,2.28137359227816,2.25308298208673,2.56556904576169,2.65825155808486,1.68463686190332,1.94793245432189,2.33294140010009
"PGD38826956",0.0891376700088049,-0.415177277589607,-0.127832722028202,-0.698348150138019,-0.219457175525127,-0.752533982602108,-0.668167427509677,0.13548016031836,-0.636180549758187,-0.0557452037805655,-0.568256669765409,-0.238157948269899,-0.373158618586347,-0.687675582820748,-0.48056905907553,-0.486082847805123,0.224891650886172,-0.132904031265467,-0.638581290783079,-0.0582555935669792,-0.807935879850913,-0.580112280102775,-0.585224778040498
"PGD38826960",5.42462223100369,5.30516871798377,5.49146363273965,5.38772536671121,5.46573238912128,5.16781995201881,5.08765670067965,5.16716010898888,5.32432414118034,4.95104359132336,5.03437085801375,4.9825438704151,4.42110928251573,4.50761228885876,4.6047310944175,4.91945570044146,4.75295661583865,4.69895153484565,5.90345060324301,5.99586696490543,5.90062143544138,5.77144689044693,5.73447831374103
"PGD38826962",2.85286485712432,2.98228057559967,2.59824617710564,2.43551365422684,2.57332649607695,2.11492965372714,2.55990933154519,2.65575447990766,2.57323035384158,2.25149933065846,2.74358457196317,2.99350691715982,2.41916223486281,2.22876692506012,2.7217922047343,2.47891781863291,2.52847223876028,2.2488619451988,3.44981297855762,3.33361835634226,3.14003734517311,2.52891479668057,2.50522617594741
"PGD38826964",3.52118071900642,2.71081058291804,3.50365869497959,3.16829075859414,2.98390211767977,2.5134027052773,3.14725306346639,3.4373960213441,2.89971161102361,3.57841811083776,2.81881616135997,3.43365685375543,3.36488201681843,2.43639851983464,2.99792206843293,2.77064930454847,3.22879745253948,3.3611891775964,3.37899000848574,3.25410303748619,2.96521211681238,3.30422287062487,3.48932804741493
"PGD38826966",2.42836763330452,2.05646508095906,3.05286945965478,3.12506442174014,2.51599297445465,2.29504216920057,1.1660003129717,1.55917625886331,1.0073012928922,1.44973029897476,1.44925617759503,2.27737205847345,1.36626260870973,1.11428295302959,1.35520195962576,2.18416764624797,1.68510683558702,1.66293890802051,1.6703801778413,1.64470313489078,1.31080747092579,1.66016154858202,1.40131542819262
"PGD38826968",3.93256790481349,3.9651156147312,3.97999618889802,4.09780563758523,3.45308128853314,3.86018287996002,1.14308741877734,1.35579818011367,1.46452787136694,1.64910750951164,1.42087342825033,1.39855658694281,1.35523408726795,1.51073183306862,1.62629156833371,1.90715673861939,1.64739812362254,1.62632753021057,2.35051984464189,1.83606013488568,0.983666718024321,1.64542569094662,1.62816699870155
"PGD38826970",4.1350980268396,3.70435265793497,3.94995361147917,3.61112512534893,4.0328453145266,4.04810047447684,3.14822454601651,4.25270005087388,3.86397088370727,4.16833773635006,3.86306729403636,4.07051987077576,3.73754603515547,3.66261273966611,3.22253351592198,4.20147537286,3.77105128645827,3.57136598059992,4.25450692953012,4.35326477150626,4.58902440214003,4.45504580919596,3.67235731814053
"PGD38826972",2.78512091195011,2.45393034939722,2.28840239387529,2.57910571997221,2.97455868669252,2.70825132857907,2.70845332705094,2.58210329040487,2.35182897547869,2.45550751332471,2.65388447773663,2.06754181824803,1.72663351577626,2.14882492013704,1.8479252216472,2.59479352842856,2.15426350962863,2.38203795920436,2.73188674590074,2.80790685122256,2.69689760991132,2.25472504634923,2.7288172675452
"PGD38826976",3.09061003778238,2.97284309990631,2.67794961265565,2.51714847147501,3.34000793718275,2.50635103820991,2.25463160791593,2.73612147285519,2.66154783881885,3.06697263633694,2.10552919914304,3.32280038850556,3.19503476996407,3.27241322787581,2.84003134019889,2.81995235296193,2.65538355644946,3.03868109174851,2.37236006644946,2.85395756287703,3.29088361536207,2.93233556481471,3.16130926306979
"PGD38826978",3.18552992799629,3.06949747418289,3.06623893284628,3.16948097320296,2.90978482398564,3.6562834614503,2.64086974630284,3.12866504723376,2.78153868407422,2.97142048825908,3.24558180513652,2.93471994967122,3.36604658306249,2.55962589772201,3.36289745622325,2.97897594352743,3.0382568506824,2.56375367875227,3.74952059770218,3.06783973903615,4.01356828091488,3.3056691716462,3.58764665197303
"PGD38826986",3.32403688685451,2.8030202319301,3.05986907861688,3.00346785563034,3.24656275191166,3.41530596040549,3.65002916761859,2.83829864934869,2.77383053994581,3.77357793475893,2.96538455955667,3.19576417528008,3.28473860069112,3.13438997535571,3.17993774989471,3.15750096390433,3.55925503403079,2.98981246689655,2.63402706795384,2.60092898793238,2.77299638833073,3.17862489027306,3.38022889222496
"PGD38826988",0.0635045248190438,0.0497322691100649,0.324080111116891,0.51558010135865,-0.0094702763871693,0.88868537022255,0.107564752387311,0.100568951479174,0.425369420493006,-0.143285084356231,0.278990637775692,0.554822143530154,-0.179288629221116,0.539822301410906,0.0466949794572154,0.0410388786617862,0.0571221704724907,0.400147724541445,0.157453139153656,0.637398625554618,0.0946640061677645,-0.0579699512369524,0.250732096045823
"PGD38826992",1.20992019290437,1.93248656789566,1.03540109510376,1.37851313133816,1.0856255118362,1.37237356172696,1.64089025204614,1.07065399717186,1.38292715885004,0.910299399551878,1.60288949708293,1.98325702533502,1.27384651904729,0.809599405281787,1.28121437754883,0.947156005445814,1.29975870850699,1.2812459844091,1.37552473314434,0.906930600061414,1.34336715076847,1.33156877051762,1.31600532773379
"PGD38826994",1.95742076792734,1.92741509217817,1.83928885447764,2.08152418100593,2.164790960877,2.65394983262599,1.54855473304464,2.43006097100801,1.65039092511586,1.81283160944232,1.64697817838227,2.25904212340204,2.42926031415471,2.24904242728931,1.87817956128824,1.86478577267964,1.90245523167004,2.14703956603804,2.4511598856597,1.80794837551887,2.50750980131712,2.72578725966436,2.39637468356335
"PGD38826996",4.46927467388086,4.39122576596117,3.97617873497749,4.30749611414744,4.51460468938466,4.34146056753797,3.78131449110658,4.44394929565235,4.2928467307458,4.43256479846839,4.42082944065998,3.8227598123941,3.40267651899319,4.24313621575434,4.33470476460038,4.40665545105848,3.89731979255377,3.70385957281701,4.37702233679154,4.2858444484689,4.5065946612386,4.34987668764536,4.18065062404868
"PGD38826998",1.4839956840766,1.28370976799897,1.67439258986201,1.10509394613689,1.34665593868546,1.46037114472352,1.18661558227263,1.17507286625578,1.84982882639259,2.24883890739974,1.92582482922038,1.45633753000341,0.709567867101847,1.95184107445833,1.70662232935897,1.08550277642367,1.43362295413107,1.09426605630181,1.26979821277524,1.6424537746876,1.54601876711653,1.4464706807903,1.6576816333123
"PGD38827000",2.95970261184754,2.83429920456373,2.36538231107243,2.8557721265675,3.06527851275992,3.36583952741839,2.89462171821992,3.06225221855812,3.40999300189428,3.36518364186921,3.28932651824728,2.33622718305971,2.87476829411775,3.30328618251281,2.67968544948826,3.2449034190016,2.93145019846337,2.18504259539537,2.69142247971766,3.09539392445531,3.17828306304547,2.50803670573015,3.41898774192215
"PGD38827002",4.97523940761803,4.74380609060435,4.99734770935895,5.20759272354611,4.84441537986359,4.99534729125442,5.09346858463736,5.12109676130707,5.07971372299202,5.46384606937631,4.82882019775753,4.77820720491478,4.96108077118589,5.30509887370089,4.71848827082288,5.20013696416636,5.41088920722087,5.55937370127088,4.86764984896953,4.95839375231716,4.83279245082235,4.53417863671323,4.872170223775
"PGD38827004",1.59170207480402,1.7103284319645,1.0808442468656,1.98672519324748,1.71748299721516,1.54894268468504,0.654800120832075,0.893487185163096,0.981117849993097,1.19170646340548,0.865869336176584,1.13342912628845,1.66611833158775,1.07603016416377,1.33879216700419,1.00750269247603,1.03089339739267,1.33882459317768,2.3462456028525,1.18781233308995,1.71567970720043,1.82316156760408,1.59546909451519
"PGD38827008",0.997928058461092,1.66142477365397,1.22224433854811,1.52923589109548,0.884649214321989,1.20771678739483,1.06741129660292,0.578379472451568,1.15391553207026,1.86977806098191,1.08376150132333,1.32582760958719,1.44584981061563,0.794297490193247,1.26366420670432,1.25346231168349,1.58618990898372,0.936580725578105,1.36196371790175,1.5308738548801,1.19998353055431,1.55192693280802,1.74561168844999
"PGD38827012",2.2135983904355,2.1815476929257,2.48791202075047,2.73563022719552,2.56183348555533,2.51253636887676,2.0322813822959,2.42739347130948,2.81769720713597,1.76950647826123,2.24935553834934,2.86923293330668,2.0161772205061,2.10720674075164,1.78129495031438,2.05027516607726,2.59185833297782,2.0647860562841,2.91179767568796,2.40839901055244,2.60102598022644,2.20450377379886,2.95654586365819
"PGD38827014",0.605468459305967,0.371133482465939,0.161462130613538,0.381187525813823,0.0693907560256604,0.819767504799757,0.443505305671926,0.658764837071742,0.748106664543032,-0.0555452266374988,0.66381822073563,0.0399092865907792,-0.0939444265050076,-0.11470993763855,0.144959800128848,0.139249593804169,0.155486736305829,0.499093716252126,-0.0468790474154927,0.490143753279827,0.16836541650498,0.638797982386591,0.883213975453998
"PGD38827018",2.70553946644707,3.23680794237725,3.01841726403781,3.19098186507585,2.93381313093076,2.56308782091191,2.92100968653785,2.90178030645443,2.00172337992636,2.93034379389786,3.08255976103069,2.4227566977236,2.19406037495216,2.27586712069523,2.56364531640686,2.76534595796406,2.34927881058818,2.32028498716427,3.33141218604028,3.83240557550405,3.30787026978634,2.21820049624009,2.38643999362345
"PGD38827020",2.99971972671239,2.9622046844408,2.53689562327689,2.70500968188422,2.96091053008973,2.75430133042665,3.36348033954968,2.81699047949479,3.27981952503134,3.23617739240974,3.214261042846,3.40615820453498,2.59183657153439,3.1154551464671,2.5168190615312,2.49970233938198,2.99656486930629,3.32614286980287,2.86004993402329,3.39729320438087,3.94076273489481,3.38809578325222,3.73943187516062
"PGD38827022",0.352683548025173,0.587221713876816,1.41824054229928,1.02754650345921,0.510940625057848,1.0599169198952,1.30141168621479,1.09805097847104,0.978713558216837,0.95646670688339,1.16087076831935,0.571525289276148,1.09751976341257,0.849552089010265,1.05102223929001,1.0417978881521,1.06765026744231,1.05105060629311,1.39373983515676,1.36945927571722,1.19671986454974,0.565558547239437,1.35705257361028
"PGD38827024",2.1187133855955,1.6899775192103,1.74912333612067,1.98299710865581,1.25649462228185,1.66696326751693,1.96002953919263,1.63374831781927,1.75760436994129,1.11404507087187,1.0425689984002,1.55000040016259,1.63311142138801,1.74283697594073,2.52467211496564,1.1987016746156,1.22469324152211,1.52223464399768,1.35735485384299,1.89030008475505,1.36385801625433,1.53979400069942,1.5230087283835
"PGD38827026",2.30399172807287,2.49215271986197,2.8508340928513,2.51252747141647,2.01356546127917,1.21536020938502,2.41170515890125,2.1291078851575,1.75578940348636,1.912446643679,2.39599453219499,1.96864993510669,2.51171353351898,2.5570461695732,2.51120495114096,2.2568552554066,2.30273103539667,2.27317748255606,2.66096269033364,2.23123665072914,2.35582553827189,2.34823775822263,2.79157205724556
"PGD38827028",1.37451618334167,1.17102298109799,1.56755139604188,1.18485382026672,1.39614662114669,1.49882944520843,1.27111980349017,0.576719987311899,0.913392906676085,1.34060445621623,1.58590909082119,1.55985950476572,0.827380573704714,1.2149455585414,1.5606876674207,0.92575920787802,1.27916695481738,0.933797493618219,1.55367932507953,1.124227453574,1.05403685816661,1.95508617828538,1.29838303642074
"PGD38827030",1.95089958117685,1.78785025963824,0.956417976379648,1.50214649441133,1.9090276587184,1.97387984825507,1.59885450087908,1.40573812907608,1.08051146082403,2.00128590946957,0.978461857234325,1.23939573825458,0.988919295298571,2.10167988428075,1.13777928333293,1.12886264366018,1.15383332604739,2.00951688821455,1.86951703585062,1.48654810850424,1.32236316481715,1.70925707479971,1.69086897665333
"PGD38827034",6.79594206098209,6.72286031752124,6.5366345582905,6.44296367574078,6.74882959514319,6.6642494780804,6.49037590233235,6.47713423401374,6.68689982528283,6.71362663379372,6.42898434491242,6.48073783199724,6.36008057221419,6.3738763460048,6.44331759211173,6.14994979372208,6.27953644154127,6.28688769806176,6.71235363055303,6.71475360624634,6.88320111031072,6.63165398595629,6.73362637177183
"PGD38827036",3.22286858823154,3.30923767459249,3.33114740876644,3.1387004945974,3.35808373960358,3.48875609014827,1.28579058664725,2.02193327195371,2.31495880272331,1.7745308842878,2.61608125670636,2.02103435972101,2.43285053435534,2.11228606751897,2.07350406650128,2.05892845834387,2.36234791314959,2.33210131276862,2.15013762494155,1.76976898475867,1.92925984756447,1.78616285120627,1.98924673012475
"PGD38827038",3.25114311593301,3.27758704933283,2.99111432695555,3.1653406376186,3.44486333631514,2.62233252186628,2.89211219246571,1.83507110203976,1.55214971384291,2.54909977100431,2.90953484076811,2.38194662615451,2.66738572297573,2.37145201390224,2.2693818857469,2.92317859043298,2.02330642512048,2.74023928422409,2.43947858168335,2.66846263980971,3.44862293342973,2.54458814120617,2.68086115060431
"PGD38827040",2.76645113792188,3.07473851194071,2.99029988020371,2.65119986671513,2.6706391878576,3.50553011337361,3.38890355880491,3.29527774731845,2.25747126549228,2.9927338123161,2.71482033047417,3.34934005605677,2.960656496545,2.79748860160965,2.8783025948331,2.1514221353996,2.4561901984582,2.16595908605659,3.21604633792636,3.26544248271444,3.30928045636992,3.33142049206978,3.06690170699338
"PGD38827042",6.01337053308541,6.14618838628907,6.04882546308201,5.84647419922995,6.12243654112531,6.02315163033801,6.36037495226849,6.09663033081521,6.49416678571223,6.29510087425915,6.50671123619674,6.53199763593996,5.74662508558572,5.6830559148797,6.32186120361871,6.5924196592071,5.64328918735489,6.11877491046878,6.39595271114944,6.09115906976982,6.54945410217557,6.41128388342845,6.40771750635121
"PGD38827044",3.75859414315868,3.9153805422304,3.5047484004379,3.63019989729329,3.49084372370587,3.58811439520065,3.72084649606281,3.63661710090997,3.27268232559637,3.40892689714416,3.02074132900878,3.95956527822014,3.69841571703025,3.49589161690815,3.22858265500691,3.95319054067532,3.44835999662516,3.40528222988636,3.6015336137642,3.22307461170796,3.88247157888488,3.57763573231175,3.90758382202563
"PGD38827046",3.34328610460289,2.91633095812343,3.57929257249793,3.45723344324103,2.99881864018575,3.08462014505276,3.40153358306126,3.30586209745593,3.02900493663921,2.87792596906354,3.69956710502674,3.22118722974907,2.96039134413518,2.79436140048117,3.02338702805634,3.00229998027779,3.99820628799749,3.02345220555376,3.01743319964092,3.17983037644562,3.24344037895378,3.43342400579103,2.76320402343581
"PGD38827048",3.10722521942268,2.98980797695339,3.2249004388183,2.53686054206941,2.37279620043765,2.8562930413222,3.23297347961522,2.85844943270582,2.54966129293016,3.266392509634,2.86473220743971,3.10395013676189,2.75454294390523,2.46415308760173,3.06517075820798,2.84800331172398,2.68573005518682,2.41458695186091,3.29811070847849,3.34221432316371,3.01000544615029,3.21004810738325,2.78520411774915
"PGD38827050",4.25950050982229,4.36498706146971,4.04507221670155,4.3547845372104,4.03694628387417,4.28608994185308,4.13691851142216,3.6612588032959,4.15654769417594,3.80218596176724,4.38831059062339,3.78298316707429,4.06450597387602,4.08286547105845,3.80086297491678,4.03785778263399,4.23572004865452,3.31361652530861,4.29969609934001,4.25652055915221,4.37331026997525,4.10503227559481,4.46800082768923
"PGD38827052",3.48901417424837,3.63241829963368,3.59687339188736,4.29013069578653,3.56922167477306,3.91233547382503,3.23982500480899,2.58925788214351,3.3971199385483,3.43948617051587,3.06210554699323,3.16315467963666,3.66283071082956,3.81983462710023,3.6093810987622,3.58440864902023,4.06904982699178,3.75636429984005,4.28600854450079,3.9241625053933,4.30592306241061,4.12139642592564,3.93739593239434
"PGD38827054",1.0811581760262,1.58691867031129,1.10502693179553,0.857056205806688,1.61016805034623,1.43201471074949,1.15260463671763,1.34223661664533,1.00768190084719,1.61533895884293,1.67828839236277,0.879118821297503,1.3416641435686,1.47583896498236,1.04907022170871,1.65279838821004,1.39023126698568,1.37091586653827,1.63651240857788,1.42174300403779,1.92407841185093,2.21252988226859,1.62245221895151
"PGD38827056",0.345160437843392,0.76806661121589,1.17446834535358,0.780110072639736,0.483113706609729,0.986255968214073,0.124891476369575,1.03917681606664,0.456412115349279,0.69039209820246,0.279531416917198,0.26755018206696,0.627758394737982,0.594516718944559,0.731548830127005,0.379562167820487,0.395717252152527,0.385364737373083,1.13648538460008,1.11399701557983,0.528538750529882,0.568934556423948,0.254406146017002
"PGD38827058",3.48614487245082,3.67978371022941,3.76615167715596,3.75695133314782,3.55850572787359,3.28434124364233,3.68140709913664,3.59647428446594,3.22443699109604,3.73966088049669,3.36618531072226,3.43871814481317,2.49307914342857,3.3138486848258,2.96049301867182,3.47981634109841,3.19815344184167,3.15834190745135,3.83852484507953,3.43970016982835,3.97152871778367,3.89582578500003,2.87953119477931
"PGD38827062",4.62197325721471,3.81056412898279,4.93367193085262,4.46742520043435,4.36747130805946,4.69979494639206,4.91810718861935,4.83529060742571,5.18829339441964,5.49713626971183,5.38515926372851,5.02069828908799,4.95105868183129,4.95024628393007,4.82997987463591,4.5370424493236,4.80304941383857,4.90854568982746,4.89673232422161,4.85241295682832,4.49400578020549,5.37571024972932,5.23736535603172
"PGD38827064",2.65097083288848,2.98288984166281,2.97691398125939,2.63637877529962,2.36453722779342,2.69252576786596,2.535474531484,2.85076651179828,3.4668554529811,2.97829048861326,3.00161040640537,3.21928682755084,2.51717559639688,2.68130886912646,3.05432805359491,2.62124836033972,3.09419154279889,2.13934756861507,3.00826843747114,3.69241981163676,2.9480807500267,3.20186542746182,3.05084062402145
"PGD38827066",4.10759069441378,4.26244421317221,3.97052864275393,4.13183796041719,3.96728139505443,3.98532224613248,3.66326554796655,3.64215709029393,3.68925905365929,3.56773928708658,3.62396266233738,3.68203440052738,3.18122018221519,3.50041928326103,3.81881058368414,3.65000525457047,3.5634864255786,3.67531156485741,4.22562329945059,4.0779777682843,4.05656100214988,4.23464622540222,3.53148173129968
"PGD38827068",1.97820851581296,2.23137058938162,2.75774266519299,2.88951244749119,2.32980097479872,2.17224179017051,2.93429306364019,3.17569725138436,3.18242837604679,3.39155309463015,3.34285227827628,2.92167588530992,2.81627753882757,2.64685716220958,3.00628896897204,2.56730857166719,2.84201537054539,2.07758048654434,3.17030576114703,3.03796265209371,2.8013000774702,2.75950034035164,3.25207120469982
"PGD38827070",3.12665197367398,3.69638715904232,3.88910319227059,3.34407493857786,3.57694642552323,3.57150107956923,3.24949887342506,3.53904498527364,4.1564714369788,3.27229140197062,3.68530129028656,3.82961874695059,4.00837769277631,3.97884968336454,3.90358538941011,3.74237857424387,4.08017868302162,4.02895780589932,3.48081229547422,3.6724430340179,4.00130879139279,3.89688972499226,3.37747583291685
"PGD38827072",3.61255709787924,3.17049973645281,3.39918940353256,3.0294490320228,3.66018584261005,3.34602575374212,3.41207359688995,3.14743929113378,3.41235909122736,3.60494890275717,2.96521166073222,3.74682719774913,3.1465422066491,3.70548588105608,3.66253886409383,3.48624255813637,3.20539205353319,3.51085671619121,3.90492314558335,4.1860620623853,3.11185157489931,3.81655093025384,3.2828294347561
"PGD38827074",5.53814296569957,5.33046841064903,5.60384875536314,5.51952780006359,5.28945745975179,5.37340717508145,5.16201282726988,5.26203944009904,5.1161739729842,5.29421816995716,5.17915346331006,5.3620586910095,5.5532335130532,5.47015186379866,5.62052279117931,5.53737238670261,4.82605153844235,5.16022847795097,5.78897093543344,5.70561678651915,5.38363398462569,5.68506585416431,5.92025639987361
"PGD38827076",7.2419250664023,7.11443627030916,7.30879105019228,7.32713129321134,7.16433164751711,7.16342249243967,7.29108866054532,7.34934996091102,7.76171898559331,7.73667311252771,7.52766088766193,7.55843356656919,7.15632007133196,7.06530029318901,7.37534321968517,7.23312266647361,7.05480274245034,7.11084118623359,7.33903962609826,7.32577988786956,7.27384808061452,7.10305351961927,7.16041963896283
"PGD38827078",3.10720997237314,3.21529796428082,2.89385162992138,2.29603954052567,2.57219728352884,2.85584563753222,2.87694132382511,2.85796152818571,2.92028383507079,2.51159732315572,3.86700106584243,3.45011332297339,2.64341618221292,2.46297310975919,3.24489807996651,2.39680026803517,2.44340566906822,2.15220421523263,3.20983650097129,2.36303269697725,3.34842606544708,3.53202137688153,3.595022495695
"PGD38827082",3.82550717989475,3.67761660412096,3.58536855774094,3.70168801921892,3.33333924059373,4.14789275680353,3.79622459868263,3.94021680579676,3.77557313614238,3.92052729985837,3.55453747160294,3.61534876490895,3.44557514695003,2.85531981825756,3.06422307391756,3.8486632724199,3.29658269195533,3.59151480058475,3.82956532750935,3.33319272901692,4.15068769808643,3.69510886823296,3.56670918539041
"PGD38827084",3.15430259247762,3.18985212462622,2.8507409860296,2.97713067341281,2.71344021356411,3.22872589633539,3.11543961683964,2.45905994897708,2.86308701828082,3.22898190707137,2.60519891222254,3.69592223460404,2.58355081537502,3.588250282089,3.47733040564157,2.92666949277166,3.35925192924025,2.94740844948507,2.85189171285282,2.92826235653151,3.25284960072088,3.01645012064162,3.11878881716975
"PGD38827086",3.06988171668999,3.64940786387985,3.8434100782742,3.72816834506044,3.63177355967541,3.36683495825922,3.70689882626735,3.25773535567187,3.6737846294679,3.69841862336002,3.72447408237369,4.23789814678993,3.85830320494724,2.91844897281102,3.20367464205658,3.66915106258108,3.42468190674534,3.38180372109896,3.42464655486096,3.29852738575589,3.70339651172729,3.21837762678287,3.53000038256194
"PGD38827088",4.11500753302344,3.6340089599534,3.93357679294478,3.82036816685466,3.57077177091364,3.75068630280473,3.32597314713291,3.53212258398085,3.98124565365627,3.26431437665785,3.86918440147574,3.52703201780818,3.66447957847477,3.45771646399916,3.8942743923726,3.06766997007786,3.1266795794008,4.34843122628939,3.29516499034192,3.05753231476096,4.2113594694293,4.12303274159465,4.01646241854945
"PGD38827090",3.02347783234083,3.47984037102228,3.62372832278803,3.31157789350889,3.3670913611989,3.19598832594243,2.63862109443985,2.94362971322062,3.0104192355918,3.072491021338,3.24317532052616,3.63528893215482,2.49631795275668,2.55741613641031,2.78873096126148,3.33623048522053,2.82384168949719,2.78879037597101,3.61087921637682,3.25335254918013,3.12990884397581,3.30336259595014,3.58551570635769
"PGD38827092",1.56813826636471,2.34928854152431,2.18819294122588,2.65891540879097,2.39892240962201,2.1608889556163,1.98173748730626,2.24111157754463,1.76115404232167,2.21783004221006,1.28281729774083,1.76329260068239,1.45204250252265,1.59080479601445,2.29476131052049,1.7576006600803,1.79355463321056,1.46972299824791,2.50728254845277,1.72677019337703,1.75710317846263,1.96716799670664,1.94725016632897
"PGD38827094",3.66446561473543,3.67522774718976,2.94498116352435,3.06007887065504,3.34119889531855,3.71528690656796,3.11562414310365,2.80942282078551,2.8632638692269,2.82332328743296,2.41994391338036,3.50408616370816,2.45842021794677,2.39809839528707,3.31623088864312,2.71740660904383,2.53530787933499,3.47769115127291,3.26056734902608,3.22218372381689,2.81512127575644,3.01666467239209,2.98969245324723
"PGD38827096",3.59643029527854,3.93137913817073,3.8154421598093,4.04707094702626,4.00663789474876,3.55374396546233,3.72840103483102,4.26840274665598,4.28971870055367,3.71649681631768,4.16263948104124,4.03648283753493,3.70612848258778,3.86008295389388,3.67629164707624,3.14404055330778,3.39241719912412,3.81989303400356,4.12132247329789,3.84321103045769,3.87474800952812,3.45274582525534,3.81922446877658
"PGD38827098",5.40505159249049,5.30293412690991,5.69362357852536,5.47725991716753,5.13719507776326,5.22137426010179,5.36775630018713,5.34439773768039,5.5315551055605,5.25923948217062,5.36976713543101,5.48962978568119,5.52659662929476,4.85470573994074,5.61077194825151,5.30795656479915,5.76809539941132,5.65913619616894,5.24108964019314,5.51578144952687,5.39998964697823,5.13821166718141,5.22216363527365
"PGD38827102",5.25051912111805,4.9888307177708,5.31938341825017,5.30932455736663,5.21788248007509,5.37248634393611,4.65696171777113,4.59831773204595,4.72364229030602,5.13379583915534,5.02571359407471,3.95790753327648,4.70258184196015,4.58872910946226,4.97876980733845,4.7947144354033,4.51495695360063,4.7426029386809,4.89345603034532,4.81448413295602,4.77534194846588,4.40708633192903,4.50112056441037
"PGD38827104",5.79701040810655,5.56613853199656,6.0827393394669,5.71928329851523,5.77413419382963,5.70106887434248,5.98761093256157,5.5903772495966,5.91035643508392,5.82258127262123,5.81197529717243,6.03012962943967,5.90510697900118,5.93329589156108,6.18684187330512,6.08368204201252,5.56623941044377,5.97012180667314,5.53283586452152,5.28699882142618,5.34294570046022,5.35376435219652,5.458279455841
"PGD38827106",2.56038899580005,3.15331368182329,2.80834335636764,2.75417056984476,2.15131329855103,2.70804688217633,2.98431428646385,3.05582045893419,2.08864690915792,2.52317211728271,2.71857543843685,2.11909141711033,3.4411898535435,3.22603787764008,3.96406541384926,3.54933688737321,3.30216726096205,3.4239203836359,3.02645910470454,3.08878023052801,2.77935235516817,3.09889688895701,2.93952610767334
"PGD38827108",-1.25271025912996,-0.988364343737598,-0.971284122169668,-1.25468066209918,-1.27803569852394,-1.28487547877072,-1.23754007260604,-0.957913690403325,-0.424576201717353,-1.2216050281645,-1.15510875308936,-1.16247262007013,-0.709851463866249,-0.973089477516731,-1.07989290638409,-1.08462247176497,-1.07117381112231,-1.07987824703323,-1.21665992392357,-0.672230175521423,-1.08532791313616,-1.16546443624661,-1.17035176868878
"PGD38827110",-0.854898050603463,-0.863575156183888,-1.12277166539103,-0.858491064583984,-0.900685344902451,-0.912916976601545,-1.11164527256219,-1.11429835799189,-0.528246078412309,-0.802096201991812,-1.02938234372562,-1.03696382486759,-0.831676311059722,-0.847467292909281,-0.951943747284094,-0.956813078959749,-0.942966988676854,-0.951928654725738,-0.795351526113513,-0.803609689482313,-1.19739632226226,-1.04004405404357,-0.738061310457391
"PGD38827114",1.34605701964191,1.65331332676875,1.5504687752317,1.14335020337553,1.6732390480537,1.49497075646949,1.22663342993846,1.41379618467475,1.08754715971856,1.5000431048062,1.97056659740873,2.30172584865201,1.21430380739361,1.70601706482397,1.46680693882695,1.45557389694548,1.78241942245224,2.26450976824642,1.31160954170042,1.49555915576934,1.32780828437453,1.49210637056916,1.47552172190798
"PGD38827116",0.919237265182839,1.09865820506805,0.941945456886854,1.29495924794369,1.33161406885705,0.569781516451816,0.754560083182648,0.976321206424442,1.49006235020919,1.04846546451264,0.693732409000622,1.2389580631426,0.975826669755984,1.49534829015491,1.46921605707971,1.73355888759287,1.49089483259848,1.1639125327856,1.48213073949222,1.26127044349509,1.27015092688728,0.671951026569566,0.951572815002045
"PGD38827120",3.18229494693811,3.53716083708655,3.50177006161171,3.56111140941481,2.90649993915356,2.92963858163396,2.7524370515835,3.03640321595329,3.30266971044479,2.85709459927791,2.46566604092972,2.77851555788074,2.73332866367842,3.13727113772827,3.35804928438331,3.16193573902012,2.58908119765307,2.78628481789972,3.10122762076617,3.49590565866824,3.36648280051862,3.51730134490904,4.06396622588654
