"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38831116",705.41624646819,-0.133473131444783,0.116950494536514,-1.14127889731249,0.253753880938497,0.407611512254483
"PGD38831118",138.048477149818,-0.133544870299781,0.686852586253233,-0.194430177555661,NA,NA
"PGD38831120",12552.0346179494,0.379308038822005,0.0846344805706144,4.48171993571262,7.40438721021085e-06,4.45849887014839e-05
"PGD38831122",52.105557738063,0.0448601991037033,0.343748151444835,0.130503099188018,0.896168402315753,0.939075475185877
"PGD38831124",2356.84147514518,-1.45854094205298,1.47067942589884,-0.99174634279089,0.321321278242238,0.483185582515532
"PGD38831126",464.947742391101,1.21376032427492,0.260362019519302,4.66181790460777,3.13428453920782e-06,2.00470551331729e-05
"PGD38831132",54.7036159042679,0.340985215462463,0.220535249645417,1.54617103619811,0.122063266534543,0.232278405617652
"PGD38831134",16.1373226117674,0.251732156193155,0.250154565367546,1.00630646425857,0.314268171884204,0.476500299651953
"PGD38831136",21.0869461080986,-0.558920704020346,0.250150762980106,-2.23433539583006,0.0254610130296921,0.0662164460394986
"PGD38831138",33.7042849101701,-0.464833217646986,0.25951385570648,-1.79116917045358,0.0732661518846262,0.15541863623236
"PGD38831140",148.780379557291,0.526457564007346,0.268093129816148,1.9637115071482,0.049563557382271,0.11409633772052
"PGD38831142",193.973135216992,-0.0543960976530084,0.128815277513219,-0.422279862320107,0.672820755067227,0.789076094214904
"PGD38831144",121.111671775884,0.605604292573624,0.137144948597321,4.41579729160694,1.00638360788055e-05,5.89973144258207e-05
"PGD38831148",121.927081002779,0.301347391712326,0.413204533419842,0.729293527392494,0.465822130725581,0.621098167479787
"PGD38831150",111.513650219425,0.556990889786062,0.25858619351028,2.15398541671916,0.0312413155870585,0.0783430661730066
"PGD38831152",803.980783350806,2.60812728712285,1.15753673769607,2.25317020375008,0.0242484193419367,0.0635616215959348
"PGD38831154",10.1463926697967,0.0925079085114817,0.365865809168878,0.25284655246039,0.800386792540667,0.875358155308487
"PGD38831156",48.7781464775564,-0.445473967691537,0.17865284228841,-2.49351738256916,0.0126484390993972,0.0368694127274958
"PGD38831158",62.4226246060591,-0.240801307047395,0.215480284774677,-1.11750969374853,0.263776457159588,0.419237468675589
"PGD38831164",20.8473765359472,-0.321153635231782,0.296047984212861,-1.0848026413207,0.278009075433987,0.435940570295482
"PGD38831166",138.365758782323,-0.248316322106792,0.261280660431318,-0.95038156171557,0.341918409337413,0.505679331704279
"PGD38831168",29.016908270342,0.269648634420951,0.269766398995239,0.999563457218073,0.31752181512163,0.47901018279802
"PGD38831170",15.9131706476156,-0.495136483252518,0.27626456857444,-1.79225474264574,0.0730921692694804,0.155127640216949
"PGD38831172",59.246199672068,-0.183266921176864,0.18821379721394,-0.973716719441918,0.330197213395027,0.493189672026946
"PGD38831174",16.5113235027974,0.0974456860338059,0.26811030760191,0.363453710173997,0.716265985922068,0.820690998973738
"PGD38831176",12172.0102869973,0.688145228703816,1.25865446372025,0.546730853096761,0.584563654302474,0.724048134847173
"PGD38831178",16.5899949466528,-0.337214478249727,0.268204464011106,-1.25730374955938,0.208643666773169,0.352619509001166
"PGD38831180",2385.06414225725,0.753065475075844,1.52371539540168,0.494229747463648,0.621143933337473,0.750823538576843
"PGD38831182",22.3746734812092,0.539187625886846,0.249058341452474,2.16490490839366,0.0303949682496326,0.0764864424908665
"PGD38831186",9.2463920190868,-0.436965819810722,0.414696095364108,-1.05370131210679,0.292019688030382,0.451196108888585
"PGD38831188",11.5482409355269,0.485896107029652,0.323862149124364,1.5003176763428,0.133532132789782,0.248713185907615
"PGD38831190",29.2327026215056,0.142100037805215,0.208188635212006,0.682554250190024,0.494888551410492,0.649809981197446
"PGD38831192",35.1804947332405,0.361871557689467,0.16843077151766,2.14848839335467,0.0316749774541797,0.0792344391509599
"PGD38831194",60.3996278482895,0.216807995622216,0.145654154042527,1.48851227105349,0.136615848452951,0.252892314988664
"PGD38831196",265.113782706346,0.75411763294287,0.240001930948977,3.14213152353008,0.00167722675916154,0.00635575257924999
"PGD38831198",18.3558471076034,0.585677777817772,0.240935741277653,2.43084639378115,0.0150635992771055,0.0426700745651881
"PGD38831200",93.7343095381271,0.754067516353882,0.142818394105113,5.27990474251444,1.29251065089365e-07,1.05580085145673e-06
"PGD38831202",42.0274036178158,0.365862596765246,0.155974351747158,2.34565871033929,0.0189934902935593,0.0520616222855956
"PGD38831204",32.5866039560581,-0.114136140325849,0.181600367973819,-0.628501701837432,0.529675332146065,0.678802531163169
"PGD38831206",38.5076084118465,-0.456750033793656,0.285914244183949,-1.59750709551846,0.110152717305136,0.214256439059137
"PGD38831208",69.7788287965625,0.17338649799609,0.189890179222182,0.913088284535341,0.361196111401262,0.524979865364248
"PGD38831210",55.1954422620729,-0.534882375144942,0.193612258392561,-2.76264725997067,0.00573346917013807,0.0185753824382259
"PGD38831212",27.2925109967352,0.198302289951988,0.259114118494824,0.765308702991222,0.444087742884755,0.601294518554206
"PGD38831214",35.945396800399,0.145383610052474,0.179216104900063,0.811219561621121,0.417239593851257,0.576989792678165
"PGD38831218",36.9304589888529,0.184430987056764,0.194926059335588,0.946158700819192,0.3440676471799,0.507175200929703
"PGD38831220",76.5505472385699,0.394370858062912,0.201552089003547,1.95666966297715,0.0503863188500852,0.115423007583211
"PGD38831222",25.6318520070899,-0.000437110134065004,0.211659401932474,-0.00206515812703872,0.998352243386066,0.998352243386066
"PGD38831224",164.869595409254,-0.083270210391778,0.214925493506069,-0.387437567472314,0.698432296441878,0.806987974096084
"PGD38831226",61.9875314267732,-0.543703126916228,0.173046528071777,-3.14194761937499,0.00167828057430729,0.00635575257924999
"PGD38831228",65.4693450383259,0.173662902521257,0.140326377064374,1.23756421390107,0.215877690524563,0.361627617962857
"PGD38831230",55.4789056166201,0.749379987699511,0.249924615187099,2.99842409335514,0.00271379748752149,0.00967737428925809
"PGD38831232",32.6029378987513,0.59316602055454,0.212743851469902,2.78816998214615,0.00530067231645236,0.0174486864228853
"PGD38831234",157.091431659931,0.420336424674626,0.11054151833464,3.80252081758233,0.000143231226749755,0.000689965280857389
"PGD38831236",119.739411752787,0.184482563214359,0.112192391289283,1.64434112772121,0.100105758438172,0.198562716149127
"PGD38831238",37.0107068299286,0.455964368057074,0.179124139548434,2.54552160979835,0.0109114609896117,0.0325464228149772
"PGD38831240",176.760146297575,0.558495941182472,0.135601962555651,4.11864202152137,3.81111657171549e-05,0.000201807240575136
"PGD38831244",431.488193366949,0.500195437644425,0.129959195574929,3.84886529523058,0.000118666236709044,0.00057890993950072
"PGD38831246",47.6352871390487,0.17081799159975,0.146621053176244,1.1650304502616,0.244006667304919,0.395420262472216
"PGD38831248",2663.6502948167,0.588351250313593,0.501200842468393,1.17388320302094,0.240441811270335,0.390600325247099
"PGD38831250",14.1920618260421,-0.0529843989627546,0.267960612153366,-0.197732041798849,0.843254718907266,0.90440677867535
"PGD38831252",235.771848367792,-0.491346347596443,0.172910522919696,-2.84162200946345,0.00448846734785629,0.0150388631726663
"PGD38831254",665.725744038922,0.443157703178803,0.064712250341385,6.84812691323444,7.48231735449663e-12,9.82491204025025e-11
"PGD38831256",97.5599785075164,0.539662124131466,0.144154215005266,3.74364443045771,0.000181370268631748,0.000855118212844317
"PGD38831258",97.2346529774531,-0.277740609198369,0.275359567820877,-1.00864702612782,0.31314394569144,0.475811727141103
"PGD38831260",28.6767825892764,-0.190544791232316,0.325385913028138,-0.585596313801816,0.558146826107493,0.703315058906751
"PGD38831262",81.1623612084715,0.396146112536253,0.153953259563115,2.57315833169383,0.0100775093665407,0.030427436948402
"PGD38831264",50.8526780639625,-0.0381948365814739,0.173404398738112,-0.220264519582105,0.825665150861043,0.891896107349897
"PGD38831266",238.984645450532,0.309035105182993,0.0971342625111541,3.18152521256344,0.00146501770613129,0.00564963369747792
"PGD38831268",121.367936683279,0.414987760746446,0.138450648613189,2.99736956744681,0.00272320362955299,0.00970270777562623
"PGD38831272",633.841430649482,0.118299983648774,0.0867244861350131,1.36408976196877,0.172539316592026,0.302895968111366
"PGD38831274",211.359213122582,0.384759074921784,0.109239011467092,3.52217646200225,0.000428019135510408,0.00186759902295691
"PGD38831280",136.112833591362,0.327886346489946,0.115436262635741,2.84041027492886,0.00450555456812917,0.0150841243087089
"PGD38831282",78.6640500699913,0.515909101676626,0.127775009501901,4.03763696584935,5.39923218629534e-05,0.000280960045249813
"PGD38831286",282.946201810238,0.212055610466946,0.122942926068643,1.72482970145471,0.0845581674023132,0.173184001749636
"PGD38831290",94.6751851268162,0.492582104767595,0.150080976460457,3.28210887472057,0.00103033814296222,0.00417986070508734
"PGD38831292",81.9823231269307,0.250360241230895,0.12506135402822,2.00189933314172,0.0452955594036307,0.106481195140158
"PGD38831294",76.6050497359114,-0.0982301417516277,0.161909452998811,-0.606698002693821,0.544051347918628,0.691132137274568
"PGD38831296",92.5449957205973,-0.535387720947519,0.127640154547205,-4.19450856077989,2.73463824186356e-05,0.000149694807655258
"PGD38831300",69.4546086842026,-0.849973011530422,0.242869018991429,-3.49971772875823,0.00046575106796542,0.00201347769381974
"PGD38831302",155.156913190178,0.258441979959329,0.123894288282208,2.08598784934013,0.0369797237184165,0.0902022774728735
"PGD38831304",114.482195636668,0.185586848827087,0.107861207370671,1.72060793079487,0.0853219933573268,0.174444145693978
"PGD38831306",506.566957453662,0.295624083671938,0.0744425849049641,3.97116897605506,7.1520826590423e-05,0.000361576482141706
"PGD38831310",350.103904554724,0.765991340115809,0.0991814654922472,7.72312988433999,1.13507405351358e-14,1.86160978037344e-13
"PGD38831312",198.764575917575,0.52804535541687,0.1152524709989,4.58164020988243,4.6134312836866e-06,2.87232095431891e-05
"PGD38831314",319.538997836471,0.301587931119603,0.0835849597583148,3.60816027179581,0.000308375978342039,0.00139613829077518
"PGD38831316",115.043235333966,0.142073547594905,0.226664128244085,0.626802082427053,0.530788978322127,0.679336970902683
